vce	Ic(Q1)
2.940000000000000e+00	1.257453e-03
2.941000000000000e+00	1.257464e-03
2.942000000000000e+00	1.257474e-03
2.943000000000000e+00	1.257485e-03
2.944000000000000e+00	1.257496e-03
2.945000000000000e+00	1.257507e-03
2.946000000000000e+00	1.257518e-03
2.947000000000000e+00	1.257529e-03
2.948000000000000e+00	1.257540e-03
2.949000000000000e+00	1.257551e-03
2.950000000000000e+00	1.257561e-03
2.951000000000000e+00	1.257572e-03
2.952000000000000e+00	1.257583e-03
2.953000000000000e+00	1.257594e-03
2.954000000000000e+00	1.257605e-03
2.955000000000000e+00	1.257616e-03
2.956000000000000e+00	1.257627e-03
2.957000000000000e+00	1.257638e-03
2.958000000000000e+00	1.257648e-03
2.959000000000000e+00	1.257659e-03
2.960000000000000e+00	1.257670e-03
2.961000000000000e+00	1.257681e-03
2.962000000000000e+00	1.257692e-03
2.963000000000000e+00	1.257703e-03
2.964000000000000e+00	1.257714e-03
2.965000000000000e+00	1.257725e-03
2.966000000000000e+00	1.257735e-03
2.967000000000000e+00	1.257746e-03
2.968000000000000e+00	1.257757e-03
2.969000000000000e+00	1.257768e-03
2.970000000000000e+00	1.257779e-03
2.971000000000000e+00	1.257790e-03
2.972000000000000e+00	1.257801e-03
2.973000000000000e+00	1.257812e-03
2.974000000000000e+00	1.257822e-03
2.975000000000000e+00	1.257833e-03
2.976000000000000e+00	1.257844e-03
2.977000000000000e+00	1.257855e-03
2.978000000000000e+00	1.257866e-03
2.979000000000000e+00	1.257877e-03
2.980000000000000e+00	1.257888e-03
2.981000000000000e+00	1.257899e-03
2.982000000000000e+00	1.257909e-03
2.983000000000000e+00	1.257920e-03
2.984000000000000e+00	1.257931e-03
2.985000000000000e+00	1.257942e-03
2.986000000000000e+00	1.257953e-03
2.987000000000000e+00	1.257964e-03
2.988000000000000e+00	1.257975e-03
2.989000000000000e+00	1.257985e-03
2.990000000000000e+00	1.257996e-03
2.991000000000000e+00	1.258007e-03
2.992000000000000e+00	1.258018e-03
2.993000000000000e+00	1.258029e-03
2.994000000000000e+00	1.258040e-03
2.995000000000000e+00	1.258051e-03
2.996000000000000e+00	1.258062e-03
2.997000000000000e+00	1.258073e-03
2.998000000000000e+00	1.258083e-03
2.999000000000000e+00	1.258094e-03
3.000000000000000e+00	1.258105e-03
3.001000000000000e+00	1.258116e-03
3.002000000000000e+00	1.258127e-03
3.003000000000000e+00	1.258138e-03
3.004000000000000e+00	1.258149e-03
3.005000000000000e+00	1.258160e-03
3.006000000000000e+00	1.258170e-03
3.007000000000000e+00	1.258181e-03
3.008000000000000e+00	1.258192e-03
3.009000000000000e+00	1.258203e-03
3.010000000000000e+00	1.258214e-03
3.011000000000000e+00	1.258225e-03
3.012000000000000e+00	1.258236e-03
3.013000000000000e+00	1.258246e-03
3.014000000000000e+00	1.258257e-03
3.015000000000000e+00	1.258268e-03
3.016000000000000e+00	1.258279e-03
3.017000000000000e+00	1.258290e-03
3.018000000000000e+00	1.258301e-03
3.019000000000000e+00	1.258312e-03
3.020000000000000e+00	1.258323e-03
3.021000000000000e+00	1.258334e-03
3.022000000000000e+00	1.258344e-03
3.023000000000000e+00	1.258355e-03
3.024000000000000e+00	1.258366e-03
3.025000000000000e+00	1.258377e-03
3.026000000000000e+00	1.258388e-03
3.027000000000000e+00	1.258399e-03
3.028000000000000e+00	1.258410e-03
3.029000000000000e+00	1.258421e-03
3.030000000000000e+00	1.258431e-03
3.031000000000000e+00	1.258442e-03
3.032000000000000e+00	1.258453e-03
3.033000000000000e+00	1.258464e-03
3.034000000000000e+00	1.258475e-03
3.035000000000000e+00	1.258486e-03
3.036000000000000e+00	1.258497e-03
3.037000000000000e+00	1.258507e-03
3.038000000000000e+00	1.258518e-03
3.039000000000000e+00	1.258529e-03
3.040000000000000e+00	1.258540e-03
3.041000000000000e+00	1.258551e-03
3.042000000000000e+00	1.258562e-03
3.043000000000000e+00	1.258573e-03
3.044000000000000e+00	1.258584e-03
3.045000000000000e+00	1.258595e-03
3.046000000000000e+00	1.258605e-03
3.047000000000000e+00	1.258616e-03
3.048000000000000e+00	1.258627e-03
3.049000000000000e+00	1.258638e-03
3.050000000000000e+00	1.258649e-03
3.051000000000000e+00	1.258660e-03
3.052000000000000e+00	1.258671e-03
3.053000000000000e+00	1.258682e-03
3.054000000000000e+00	1.258692e-03
3.055000000000000e+00	1.258703e-03
3.056000000000000e+00	1.258714e-03
3.057000000000000e+00	1.258725e-03
3.058000000000000e+00	1.258736e-03
3.059000000000000e+00	1.258747e-03
3.060000000000000e+00	1.258758e-03
3.061000000000000e+00	1.258768e-03
3.062000000000000e+00	1.258779e-03
3.063000000000000e+00	1.258790e-03
3.064000000000000e+00	1.258801e-03
3.065000000000000e+00	1.258812e-03
3.066000000000000e+00	1.258823e-03
3.067000000000000e+00	1.258834e-03
3.068000000000000e+00	1.258845e-03
3.069000000000000e+00	1.258856e-03
3.070000000000000e+00	1.258866e-03
3.071000000000000e+00	1.258877e-03
3.072000000000000e+00	1.258888e-03
3.073000000000000e+00	1.258899e-03
3.074000000000000e+00	1.258910e-03
3.075000000000000e+00	1.258921e-03
3.076000000000000e+00	1.258932e-03
3.077000000000000e+00	1.258943e-03
3.078000000000000e+00	1.258953e-03
3.079000000000000e+00	1.258964e-03
3.080000000000000e+00	1.258975e-03
3.081000000000000e+00	1.258986e-03
3.082000000000000e+00	1.258997e-03
3.083000000000000e+00	1.259008e-03
3.084000000000000e+00	1.259019e-03
3.085000000000000e+00	1.259029e-03
3.086000000000000e+00	1.259040e-03
3.087000000000000e+00	1.259051e-03
3.088000000000000e+00	1.259062e-03
3.089000000000000e+00	1.259073e-03
3.090000000000000e+00	1.259084e-03
3.091000000000000e+00	1.259095e-03
3.092000000000000e+00	1.259106e-03
3.093000000000000e+00	1.259116e-03
3.094000000000000e+00	1.259127e-03
3.095000000000000e+00	1.259138e-03
3.096000000000000e+00	1.259149e-03
3.097000000000000e+00	1.259160e-03
3.098000000000000e+00	1.259171e-03
3.099000000000000e+00	1.259182e-03
3.100000000000000e+00	1.259193e-03
3.101000000000000e+00	1.259204e-03
3.102000000000000e+00	1.259214e-03
3.103000000000000e+00	1.259225e-03
3.104000000000000e+00	1.259236e-03
3.105000000000000e+00	1.259247e-03
3.106000000000000e+00	1.259258e-03
3.107000000000000e+00	1.259269e-03
3.108000000000000e+00	1.259280e-03
3.109000000000000e+00	1.259290e-03
3.110000000000000e+00	1.259301e-03
3.111000000000000e+00	1.259312e-03
3.112000000000000e+00	1.259323e-03
3.113000000000000e+00	1.259334e-03
3.114000000000000e+00	1.259345e-03
3.115000000000000e+00	1.259356e-03
3.116000000000000e+00	1.259367e-03
3.117000000000000e+00	1.259377e-03
3.118000000000000e+00	1.259388e-03
3.119000000000000e+00	1.259399e-03
3.120000000000000e+00	1.259410e-03
3.121000000000000e+00	1.259421e-03
3.122000000000000e+00	1.259432e-03
3.123000000000000e+00	1.259443e-03
3.124000000000000e+00	1.259454e-03
3.125000000000000e+00	1.259465e-03
3.126000000000000e+00	1.259475e-03
3.127000000000000e+00	1.259486e-03
3.128000000000000e+00	1.259497e-03
3.129000000000000e+00	1.259508e-03
3.130000000000000e+00	1.259519e-03
3.131000000000000e+00	1.259530e-03
3.132000000000000e+00	1.259541e-03
3.133000000000000e+00	1.259551e-03
3.134000000000000e+00	1.259562e-03
3.135000000000000e+00	1.259573e-03
3.136000000000000e+00	1.259584e-03
3.137000000000000e+00	1.259595e-03
3.138000000000000e+00	1.259606e-03
3.139000000000000e+00	1.259617e-03
3.140000000000000e+00	1.259628e-03
3.141000000000000e+00	1.259638e-03
3.142000000000000e+00	1.259649e-03
3.143000000000000e+00	1.259660e-03
3.144000000000000e+00	1.259671e-03
3.145000000000000e+00	1.259682e-03
3.146000000000000e+00	1.259693e-03
3.147000000000000e+00	1.259704e-03
3.148000000000000e+00	1.259715e-03
3.149000000000000e+00	1.259726e-03
3.150000000000000e+00	1.259736e-03
3.151000000000000e+00	1.259747e-03
3.152000000000000e+00	1.259758e-03
3.153000000000000e+00	1.259769e-03
3.154000000000000e+00	1.259780e-03
3.155000000000000e+00	1.259791e-03
3.156000000000000e+00	1.259802e-03
3.157000000000000e+00	1.259813e-03
3.158000000000000e+00	1.259823e-03
3.159000000000000e+00	1.259834e-03
3.160000000000000e+00	1.259845e-03
3.161000000000000e+00	1.259856e-03
3.162000000000000e+00	1.259867e-03
3.163000000000000e+00	1.259878e-03
3.164000000000000e+00	1.259889e-03
3.165000000000000e+00	1.259899e-03
3.166000000000000e+00	1.259910e-03
3.167000000000000e+00	1.259921e-03
3.168000000000000e+00	1.259932e-03
3.169000000000000e+00	1.259943e-03
3.170000000000000e+00	1.259954e-03
3.171000000000000e+00	1.259965e-03
3.172000000000000e+00	1.259976e-03
3.173000000000000e+00	1.259987e-03
3.174000000000000e+00	1.259997e-03
3.175000000000000e+00	1.260008e-03
3.176000000000000e+00	1.260019e-03
3.177000000000000e+00	1.260030e-03
3.178000000000000e+00	1.260041e-03
3.179000000000000e+00	1.260052e-03
3.180000000000000e+00	1.260063e-03
3.181000000000000e+00	1.260074e-03
3.182000000000000e+00	1.260084e-03
3.183000000000000e+00	1.260095e-03
3.184000000000000e+00	1.260106e-03
3.185000000000000e+00	1.260117e-03
3.186000000000000e+00	1.260128e-03
3.187000000000000e+00	1.260139e-03
3.188000000000000e+00	1.260150e-03
3.189000000000000e+00	1.260160e-03
3.190000000000000e+00	1.260171e-03
3.191000000000000e+00	1.260182e-03
3.192000000000000e+00	1.260193e-03
3.193000000000000e+00	1.260204e-03
3.194000000000000e+00	1.260215e-03
3.195000000000000e+00	1.260226e-03
3.196000000000000e+00	1.260237e-03
3.197000000000000e+00	1.260247e-03
3.198000000000000e+00	1.260258e-03
3.199000000000000e+00	1.260269e-03
3.200000000000000e+00	1.260280e-03
3.201000000000000e+00	1.260291e-03
3.202000000000000e+00	1.260302e-03
3.203000000000000e+00	1.260313e-03
3.204000000000000e+00	1.260324e-03
3.205000000000000e+00	1.260335e-03
3.206000000000000e+00	1.260345e-03
3.207000000000000e+00	1.260356e-03
3.208000000000000e+00	1.260367e-03
3.209000000000000e+00	1.260378e-03
3.210000000000000e+00	1.260389e-03
3.211000000000000e+00	1.260400e-03
3.212000000000000e+00	1.260411e-03
3.213000000000000e+00	1.260421e-03
3.214000000000000e+00	1.260432e-03
3.215000000000000e+00	1.260443e-03
3.216000000000000e+00	1.260454e-03
3.217000000000000e+00	1.260465e-03
3.218000000000000e+00	1.260476e-03
3.219000000000000e+00	1.260487e-03
3.220000000000000e+00	1.260498e-03
3.221000000000000e+00	1.260508e-03
3.222000000000000e+00	1.260519e-03
3.223000000000000e+00	1.260530e-03
3.224000000000000e+00	1.260541e-03
3.225000000000000e+00	1.260552e-03
3.226000000000000e+00	1.260563e-03
3.227000000000000e+00	1.260574e-03
3.228000000000000e+00	1.260585e-03
3.229000000000000e+00	1.260596e-03
3.230000000000000e+00	1.260606e-03
3.231000000000000e+00	1.260617e-03
3.232000000000000e+00	1.260628e-03
3.233000000000000e+00	1.260639e-03
3.234000000000000e+00	1.260650e-03
3.235000000000000e+00	1.260661e-03
3.236000000000000e+00	1.260672e-03
3.237000000000000e+00	1.260682e-03
3.238000000000000e+00	1.260693e-03
3.239000000000000e+00	1.260704e-03
3.240000000000000e+00	1.260715e-03
3.241000000000000e+00	1.260726e-03
3.242000000000000e+00	1.260737e-03
3.243000000000000e+00	1.260748e-03
3.244000000000000e+00	1.260759e-03
3.245000000000000e+00	1.260769e-03
3.246000000000000e+00	1.260780e-03
3.247000000000000e+00	1.260791e-03
3.248000000000000e+00	1.260802e-03
3.249000000000000e+00	1.260813e-03
3.250000000000000e+00	1.260824e-03
3.251000000000000e+00	1.260835e-03
3.252000000000000e+00	1.260846e-03
3.253000000000000e+00	1.260857e-03
3.254000000000000e+00	1.260867e-03
3.255000000000000e+00	1.260878e-03
3.256000000000000e+00	1.260889e-03
3.257000000000000e+00	1.260900e-03
3.258000000000000e+00	1.260911e-03
3.259000000000000e+00	1.260922e-03
3.260000000000000e+00	1.260933e-03
3.261000000000000e+00	1.260943e-03
3.262000000000000e+00	1.260954e-03
3.263000000000000e+00	1.260965e-03
3.264000000000000e+00	1.260976e-03
3.265000000000000e+00	1.260987e-03
3.266000000000000e+00	1.260998e-03
3.267000000000000e+00	1.261009e-03
3.268000000000000e+00	1.261020e-03
3.269000000000000e+00	1.261030e-03
3.270000000000000e+00	1.261041e-03
3.271000000000000e+00	1.261052e-03
3.272000000000000e+00	1.261063e-03
3.273000000000000e+00	1.261074e-03
3.274000000000000e+00	1.261085e-03
3.275000000000000e+00	1.261096e-03
3.276000000000000e+00	1.261107e-03
3.277000000000000e+00	1.261117e-03
3.278000000000000e+00	1.261128e-03
3.279000000000000e+00	1.261139e-03
3.280000000000000e+00	1.261150e-03
3.281000000000000e+00	1.261161e-03
3.282000000000000e+00	1.261172e-03
3.283000000000000e+00	1.261183e-03
3.284000000000000e+00	1.261194e-03
3.285000000000000e+00	1.261204e-03
3.286000000000000e+00	1.261215e-03
3.287000000000000e+00	1.261226e-03
3.288000000000000e+00	1.261237e-03
3.289000000000000e+00	1.261248e-03
3.290000000000000e+00	1.261259e-03
3.291000000000000e+00	1.261270e-03
3.292000000000000e+00	1.261281e-03
3.293000000000000e+00	1.261291e-03
3.294000000000000e+00	1.261302e-03
3.295000000000000e+00	1.261313e-03
3.296000000000000e+00	1.261324e-03
3.297000000000000e+00	1.261335e-03
3.298000000000000e+00	1.261346e-03
3.299000000000000e+00	1.261357e-03
3.300000000000000e+00	1.261368e-03
3.301000000000000e+00	1.261378e-03
3.302000000000000e+00	1.261389e-03
3.303000000000000e+00	1.261400e-03
3.304000000000000e+00	1.261411e-03
3.305000000000000e+00	1.261422e-03
3.306000000000000e+00	1.261433e-03
3.307000000000000e+00	1.261444e-03
3.308000000000000e+00	1.261455e-03
3.309000000000000e+00	1.261465e-03
3.310000000000000e+00	1.261476e-03
3.311000000000000e+00	1.261487e-03
3.312000000000000e+00	1.261498e-03
3.313000000000000e+00	1.261509e-03
3.314000000000000e+00	1.261520e-03
3.315000000000000e+00	1.261531e-03
3.316000000000000e+00	1.261542e-03
3.317000000000000e+00	1.261552e-03
3.318000000000000e+00	1.261563e-03
3.319000000000000e+00	1.261574e-03
3.320000000000000e+00	1.261585e-03
3.321000000000000e+00	1.261596e-03
3.322000000000000e+00	1.261607e-03
3.323000000000000e+00	1.261618e-03
3.324000000000000e+00	1.261629e-03
3.325000000000000e+00	1.261639e-03
3.326000000000000e+00	1.261650e-03
3.327000000000000e+00	1.261661e-03
3.328000000000000e+00	1.261672e-03
3.329000000000000e+00	1.261683e-03
3.330000000000000e+00	1.261694e-03
3.331000000000000e+00	1.261705e-03
3.332000000000000e+00	1.261716e-03
3.333000000000000e+00	1.261726e-03
3.334000000000000e+00	1.261737e-03
3.335000000000000e+00	1.261748e-03
3.336000000000000e+00	1.261759e-03
3.337000000000000e+00	1.261770e-03
3.338000000000000e+00	1.261781e-03
3.339000000000000e+00	1.261792e-03
3.340000000000000e+00	1.261803e-03
3.341000000000000e+00	1.261813e-03
3.342000000000000e+00	1.261824e-03
3.343000000000000e+00	1.261835e-03
3.344000000000000e+00	1.261846e-03
3.345000000000000e+00	1.261857e-03
3.346000000000000e+00	1.261868e-03
3.347000000000000e+00	1.261879e-03
3.348000000000000e+00	1.261890e-03
3.349000000000000e+00	1.261900e-03
3.350000000000000e+00	1.261911e-03
3.351000000000000e+00	1.261922e-03
3.352000000000000e+00	1.261933e-03
3.353000000000000e+00	1.261944e-03
3.354000000000000e+00	1.261955e-03
3.355000000000000e+00	1.261966e-03
3.356000000000000e+00	1.261977e-03
3.357000000000000e+00	1.261987e-03
3.358000000000000e+00	1.261998e-03
3.359000000000000e+00	1.262009e-03
3.360000000000000e+00	1.262020e-03
3.361000000000000e+00	1.262031e-03
3.362000000000000e+00	1.262042e-03
3.363000000000000e+00	1.262053e-03
3.364000000000000e+00	1.262064e-03
3.365000000000000e+00	1.262074e-03
3.366000000000000e+00	1.262085e-03
3.367000000000000e+00	1.262096e-03
3.368000000000000e+00	1.262107e-03
3.369000000000000e+00	1.262118e-03
3.370000000000000e+00	1.262129e-03
3.371000000000000e+00	1.262140e-03
3.372000000000000e+00	1.262151e-03
3.373000000000000e+00	1.262161e-03
3.374000000000000e+00	1.262172e-03
3.375000000000000e+00	1.262183e-03
3.376000000000000e+00	1.262194e-03
3.377000000000000e+00	1.262205e-03
3.378000000000000e+00	1.262216e-03
3.379000000000000e+00	1.262227e-03
3.380000000000000e+00	1.262238e-03
3.381000000000000e+00	1.262248e-03
3.382000000000000e+00	1.262259e-03
3.383000000000000e+00	1.262270e-03
3.384000000000000e+00	1.262281e-03
3.385000000000000e+00	1.262292e-03
3.386000000000000e+00	1.262303e-03
3.387000000000000e+00	1.262314e-03
3.388000000000000e+00	1.262325e-03
3.389000000000000e+00	1.262335e-03
3.390000000000000e+00	1.262346e-03
3.391000000000000e+00	1.262357e-03
3.392000000000000e+00	1.262368e-03
3.393000000000000e+00	1.262379e-03
3.394000000000000e+00	1.262390e-03
3.395000000000000e+00	1.262401e-03
3.396000000000000e+00	1.262412e-03
3.397000000000000e+00	1.262422e-03
3.398000000000000e+00	1.262433e-03
3.399000000000000e+00	1.262444e-03
3.400000000000000e+00	1.262455e-03
3.401000000000000e+00	1.262466e-03
3.402000000000000e+00	1.262477e-03
3.403000000000000e+00	1.262488e-03
3.404000000000000e+00	1.262499e-03
3.405000000000000e+00	1.262509e-03
3.406000000000000e+00	1.262520e-03
3.407000000000000e+00	1.262531e-03
3.408000000000000e+00	1.262542e-03
3.409000000000000e+00	1.262553e-03
3.410000000000000e+00	1.262564e-03
3.411000000000000e+00	1.262575e-03
3.412000000000000e+00	1.262586e-03
3.413000000000000e+00	1.262596e-03
3.414000000000000e+00	1.262607e-03
3.415000000000000e+00	1.262618e-03
3.416000000000000e+00	1.262629e-03
3.417000000000000e+00	1.262640e-03
3.418000000000000e+00	1.262651e-03
3.419000000000000e+00	1.262662e-03
3.420000000000000e+00	1.262673e-03
3.421000000000000e+00	1.262683e-03
3.422000000000000e+00	1.262694e-03
3.423000000000000e+00	1.262705e-03
3.424000000000000e+00	1.262716e-03
3.425000000000000e+00	1.262727e-03
3.426000000000000e+00	1.262738e-03
3.427000000000000e+00	1.262749e-03
3.428000000000000e+00	1.262760e-03
3.429000000000000e+00	1.262770e-03
3.430000000000000e+00	1.262781e-03
3.431000000000000e+00	1.262792e-03
3.432000000000000e+00	1.262803e-03
3.433000000000000e+00	1.262814e-03
3.434000000000000e+00	1.262825e-03
3.435000000000000e+00	1.262836e-03
3.436000000000000e+00	1.262847e-03
3.437000000000000e+00	1.262857e-03
3.438000000000000e+00	1.262868e-03
3.439000000000000e+00	1.262879e-03
3.440000000000000e+00	1.262890e-03
3.441000000000000e+00	1.262901e-03
3.442000000000000e+00	1.262912e-03
3.443000000000000e+00	1.262923e-03
3.444000000000000e+00	1.262933e-03
3.445000000000000e+00	1.262944e-03
3.446000000000000e+00	1.262955e-03
3.447000000000000e+00	1.262966e-03
3.448000000000000e+00	1.262977e-03
3.449000000000000e+00	1.262988e-03
3.450000000000000e+00	1.262999e-03
3.451000000000000e+00	1.263010e-03
3.452000000000000e+00	1.263021e-03
3.453000000000000e+00	1.263031e-03
3.454000000000000e+00	1.263042e-03
3.455000000000000e+00	1.263053e-03
3.456000000000000e+00	1.263064e-03
3.457000000000000e+00	1.263075e-03
3.458000000000000e+00	1.263086e-03
3.459000000000000e+00	1.263097e-03
3.460000000000000e+00	1.263108e-03
3.461000000000000e+00	1.263118e-03
3.462000000000000e+00	1.263129e-03
3.463000000000000e+00	1.263140e-03
3.464000000000000e+00	1.263151e-03
3.465000000000000e+00	1.263162e-03
3.466000000000000e+00	1.263173e-03
3.467000000000000e+00	1.263184e-03
3.468000000000000e+00	1.263194e-03
3.469000000000000e+00	1.263205e-03
3.470000000000000e+00	1.263216e-03
3.471000000000000e+00	1.263227e-03
3.472000000000000e+00	1.263238e-03
3.473000000000000e+00	1.263249e-03
3.474000000000000e+00	1.263260e-03
3.475000000000000e+00	1.263271e-03
3.476000000000000e+00	1.263282e-03
3.477000000000000e+00	1.263292e-03
3.478000000000000e+00	1.263303e-03
3.479000000000000e+00	1.263314e-03
3.480000000000000e+00	1.263325e-03
3.481000000000000e+00	1.263336e-03
3.482000000000000e+00	1.263347e-03
3.483000000000000e+00	1.263358e-03
3.484000000000000e+00	1.263369e-03
3.485000000000000e+00	1.263379e-03
3.486000000000000e+00	1.263390e-03
3.487000000000000e+00	1.263401e-03
3.488000000000000e+00	1.263412e-03
3.489000000000000e+00	1.263423e-03
3.490000000000000e+00	1.263434e-03
3.491000000000000e+00	1.263445e-03
3.492000000000000e+00	1.263455e-03
3.493000000000000e+00	1.263466e-03
3.494000000000000e+00	1.263477e-03
3.495000000000000e+00	1.263488e-03
3.496000000000000e+00	1.263499e-03
3.497000000000000e+00	1.263510e-03
3.498000000000000e+00	1.263521e-03
3.499000000000000e+00	1.263532e-03
3.500000000000000e+00	1.263543e-03
3.501000000000000e+00	1.263553e-03
3.502000000000000e+00	1.263564e-03
3.503000000000000e+00	1.263575e-03
3.504000000000000e+00	1.263586e-03
3.505000000000000e+00	1.263597e-03
3.506000000000000e+00	1.263608e-03
3.507000000000000e+00	1.263619e-03
3.508000000000000e+00	1.263630e-03
3.509000000000000e+00	1.263640e-03
3.510000000000000e+00	1.263651e-03
3.511000000000000e+00	1.263662e-03
3.512000000000000e+00	1.263673e-03
3.513000000000000e+00	1.263684e-03
3.514000000000000e+00	1.263695e-03
3.515000000000000e+00	1.263706e-03
3.516000000000000e+00	1.263716e-03
3.517000000000000e+00	1.263727e-03
3.518000000000000e+00	1.263738e-03
3.519000000000000e+00	1.263749e-03
3.520000000000000e+00	1.263760e-03
3.521000000000000e+00	1.263771e-03
3.522000000000000e+00	1.263782e-03
3.523000000000000e+00	1.263793e-03
3.524000000000000e+00	1.263804e-03
3.525000000000000e+00	1.263814e-03
3.526000000000000e+00	1.263825e-03
3.527000000000000e+00	1.263836e-03
3.528000000000000e+00	1.263847e-03
3.529000000000000e+00	1.263858e-03
3.530000000000000e+00	1.263869e-03
3.531000000000000e+00	1.263880e-03
3.532000000000000e+00	1.263891e-03
3.533000000000000e+00	1.263901e-03
3.534000000000000e+00	1.263912e-03
3.535000000000000e+00	1.263923e-03
3.536000000000000e+00	1.263934e-03
3.537000000000000e+00	1.263945e-03
3.538000000000000e+00	1.263956e-03
3.539000000000000e+00	1.263967e-03
3.540000000000000e+00	1.263977e-03
3.541000000000000e+00	1.263988e-03
3.542000000000000e+00	1.263999e-03
3.543000000000000e+00	1.264010e-03
3.544000000000000e+00	1.264021e-03
3.545000000000000e+00	1.264032e-03
3.546000000000000e+00	1.264043e-03
3.547000000000000e+00	1.264054e-03
3.548000000000000e+00	1.264064e-03
3.549000000000000e+00	1.264075e-03
3.550000000000000e+00	1.264086e-03
3.551000000000000e+00	1.264097e-03
3.552000000000000e+00	1.264108e-03
3.553000000000000e+00	1.264119e-03
3.554000000000000e+00	1.264130e-03
3.555000000000000e+00	1.264141e-03
3.556000000000000e+00	1.264152e-03
3.557000000000000e+00	1.264162e-03
3.558000000000000e+00	1.264173e-03
3.559000000000000e+00	1.264184e-03
3.560000000000000e+00	1.264195e-03
3.561000000000000e+00	1.264206e-03
3.562000000000000e+00	1.264217e-03
3.563000000000000e+00	1.264228e-03
3.564000000000000e+00	1.264238e-03
3.565000000000000e+00	1.264249e-03
3.566000000000000e+00	1.264260e-03
3.567000000000000e+00	1.264271e-03
3.568000000000000e+00	1.264282e-03
3.569000000000000e+00	1.264293e-03
3.570000000000000e+00	1.264304e-03
3.571000000000000e+00	1.264315e-03
3.572000000000000e+00	1.264325e-03
3.573000000000000e+00	1.264336e-03
3.574000000000000e+00	1.264347e-03
3.575000000000000e+00	1.264358e-03
3.576000000000000e+00	1.264369e-03
3.577000000000000e+00	1.264380e-03
3.578000000000000e+00	1.264391e-03
3.579000000000000e+00	1.264402e-03
3.580000000000000e+00	1.264413e-03
3.581000000000000e+00	1.264423e-03
3.582000000000000e+00	1.264434e-03
3.583000000000000e+00	1.264445e-03
3.584000000000000e+00	1.264456e-03
3.585000000000000e+00	1.264467e-03
3.586000000000000e+00	1.264478e-03
3.587000000000000e+00	1.264489e-03
3.588000000000000e+00	1.264500e-03
3.589000000000000e+00	1.264510e-03
3.590000000000000e+00	1.264521e-03
3.591000000000000e+00	1.264532e-03
3.592000000000000e+00	1.264543e-03
3.593000000000000e+00	1.264554e-03
3.594000000000000e+00	1.264565e-03
3.595000000000000e+00	1.264576e-03
3.596000000000000e+00	1.264586e-03
3.597000000000000e+00	1.264597e-03
3.598000000000000e+00	1.264608e-03
3.599000000000000e+00	1.264619e-03
3.600000000000000e+00	1.264630e-03
3.601000000000000e+00	1.264641e-03
3.602000000000000e+00	1.264652e-03
3.603000000000000e+00	1.264663e-03
3.604000000000000e+00	1.264674e-03
3.605000000000000e+00	1.264684e-03
3.606000000000000e+00	1.264695e-03
3.607000000000000e+00	1.264706e-03
3.608000000000000e+00	1.264717e-03
3.609000000000000e+00	1.264728e-03
3.610000000000000e+00	1.264739e-03
3.611000000000000e+00	1.264750e-03
3.612000000000000e+00	1.264761e-03
3.613000000000000e+00	1.264771e-03
3.614000000000000e+00	1.264782e-03
3.615000000000000e+00	1.264793e-03
3.616000000000000e+00	1.264804e-03
3.617000000000000e+00	1.264815e-03
3.618000000000000e+00	1.264826e-03
3.619000000000000e+00	1.264837e-03
3.620000000000000e+00	1.264847e-03
3.621000000000000e+00	1.264858e-03
3.622000000000000e+00	1.264869e-03
3.623000000000000e+00	1.264880e-03
3.624000000000000e+00	1.264891e-03
3.625000000000000e+00	1.264902e-03
3.626000000000000e+00	1.264913e-03
3.627000000000000e+00	1.264924e-03
3.628000000000000e+00	1.264935e-03
3.629000000000000e+00	1.264945e-03
3.630000000000000e+00	1.264956e-03
3.631000000000000e+00	1.264967e-03
3.632000000000000e+00	1.264978e-03
3.633000000000000e+00	1.264989e-03
3.634000000000000e+00	1.265000e-03
3.635000000000000e+00	1.265011e-03
3.636000000000000e+00	1.265022e-03
3.637000000000000e+00	1.265032e-03
3.638000000000000e+00	1.265043e-03
3.639000000000000e+00	1.265054e-03
3.640000000000000e+00	1.265065e-03
3.641000000000000e+00	1.265076e-03
3.642000000000000e+00	1.265087e-03
3.643000000000000e+00	1.265098e-03
3.644000000000000e+00	1.265108e-03
3.645000000000000e+00	1.265119e-03
3.646000000000000e+00	1.265130e-03
3.647000000000000e+00	1.265141e-03
3.648000000000000e+00	1.265152e-03
3.649000000000000e+00	1.265163e-03
3.650000000000000e+00	1.265174e-03
3.651000000000000e+00	1.265185e-03
3.652000000000000e+00	1.265195e-03
3.653000000000000e+00	1.265206e-03
3.654000000000000e+00	1.265217e-03
3.655000000000000e+00	1.265228e-03
3.656000000000000e+00	1.265239e-03
3.657000000000000e+00	1.265250e-03
3.658000000000000e+00	1.265261e-03
3.659000000000000e+00	1.265272e-03
3.660000000000000e+00	1.265283e-03
3.661000000000000e+00	1.265293e-03
3.662000000000000e+00	1.265304e-03
3.663000000000000e+00	1.265315e-03
3.664000000000000e+00	1.265326e-03
3.665000000000000e+00	1.265337e-03
3.666000000000000e+00	1.265348e-03
3.667000000000000e+00	1.265359e-03
3.668000000000000e+00	1.265369e-03
3.669000000000000e+00	1.265380e-03
3.670000000000000e+00	1.265391e-03
3.671000000000000e+00	1.265402e-03
3.672000000000000e+00	1.265413e-03
3.673000000000000e+00	1.265424e-03
3.674000000000000e+00	1.265435e-03
3.675000000000000e+00	1.265446e-03
